0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
0.0;0.004878048780487805;0.03867403314917127;0.08857509627727857;0.0759493670886076;0.14912280701754382;0.09488139825218476;0.13561643835616438;0.1588310038119441;0.1288723667905824;0.12363636363636363;0.1728395061728395;0.17697841726618707;0.16281512605042017;0.18158236057068744;0.16049382716049385;0.22284122562674097;0.2795425667090216;0.2634560906515581;0.2642559109874826;0.24691358024691357;0.3080110497237569;0.25287356321839083;0.2799097065462754;0.3517730496453901;0.30096051227321235;0.332939787485242;0.3846153846153846;0.46003262642740617;0.3874538745387454;0.2982126058325494;0.34444444444444444;0.5206349206349206;0.4477211796246648;0.35827186512118014;0.5740458015267176
0.5540334855403348;0.08170731707317073;0.12486187845303869;1.0;0.3435804701627486;0.12280701754385964;0.1735330836454432;0.14931506849315068;0.3138500635324015;0.07434944237918216;0.02666666666666667;0.13209876543209875;0.21007194244604319;0.04726890756302521;0.2568093385214008;0.1080246913580247;0.13091922005571033;0.1613722998729352;0.015580736543909351;0.05006954102920723;0.1728395061728395;0.27348066298342544;0.20919540229885056;0.06884875846501129;0.31063829787234043;0.18463180362860193;0.10979929161747344;0.2082228116710875;0.15823817292006523;0.4440344403444035;0.0;0.16777777777777778;0.13333333333333333;0.1394101876675603;0.10642781875658587;0.11450381679389313
0.4292237442922374;0.423170731707317;0.12486187845303869;0.11168164313222077;0.25678119349005424;0.2704678362573099;0.4082397003745319;0.04657534246575342;0.3697585768742058;0.017348203221809168;0.05454545454545454;0.04197530864197531;0.2446043165467626;0.03991596638655462;0.36575875486381326;0.08641975308641976;0.11977715877437325;0.4332909783989835;0.13172804532577903;0.05980528511821974;0.3358024691358025;0.2638121546961327;0.2620689655172414;0.07336343115124154;0.08794326241134752;0.18463180362860193;0.024793388429752067;0.034482758620689655;0.04567699836867863;0.2853628536285363;0.08560677328316087;0.23222222222222222;0.012698412698412698;0.1394101876675603;0.08113804004214963;0.07786259541984732
0.4155251141552511;0.3621951219512195;0.07624309392265194;0.11168164313222077;0.26582278481012656;0.11257309941520467;0.2584269662921349;0.16575342465753423;0.3964421855146124;0.3209417596034696;0.07878787878787878;0.04197530864197531;0.03884892086330935;0.03991596638655462;0.07911802853437094;0.4825102880658437;0.08913649025069639;0.08132147395171538;0.1558073654390935;0.04033379694019471;0.16049382716049382;0.18093922651933705;0.07241379310344827;0.06659142212189616;0.21843971631205675;1.0;0.08382526564344747;0.02652519893899204;0.14845024469820553;0.2915129151291513;0.010348071495766699;0.0;0.12063492063492062;1.0;0.06322444678609061;0.11908396946564886
0.106544901065449;0.07439024390243903;0.020994475138121547;0.8844672657252889;0.29294755877034356;0.2690058479532163;0.08239700374531836;0.2232876712328767;0.2630241423125794;0.080545229244114;0.06060606060606061;0.037037037037037035;0.0;0.04726890756302521;0.31258106355382625;0.05967078189300412;0.08495821727019498;0.17789072426937738;0.0028328611898016994;0.05006954102920723;0.2345679012345679;0.28038674033149175;0.2793103448275862;0.06884875846501129;0.19574468085106383;0.2582710779082177;0.0885478158205431;0.2082228116710875;0.11582381729200653;0.2730627306273063;0.06491063029162747;0.20333333333333334;0.06984126984126984;0.1394101876675603;0.05584826132771338;0.25343511450381684
0.4231354642313546;0.0;0.06850828729281769;0.8844672657252889;0.2857142857142857;0.15497076023391815;0.0;0.4506849315068493;0.22998729351969505;0.011152416356877321;0.003636363636363637;0.1617283950617284;0.32661870503597124;0.04726890756302521;0.04928664072632944;0.13991769547325103;0.044568245125348196;0.08513341804320203;0.056657223796034;0.0709318497913769;0.21728395061728398;0.15745856353591162;0.0735632183908046;0.02031602708803612;0.2978723404255319;0.2230522945570971;0.08146399055489965;1.0;0.17618270799347469;0.24354243542435425;0.04985888993414864;0.19;0.38253968253968257;0.005361930294906166;0.04636459430979979;0.22900763358778625
0.5372907153729071;0.12682926829268293;0.11049723756906077;0.11168164313222077;0.07233273056057865;0.15058479532163743;0.06741573033707866;0.02602739726027397;0.20330368487928843;0.017348203221809168;0.0896969696969697;0.04197530864197531;0.06618705035971223;0.11659663865546217;0.2918287937743191;0.23456790123456794;0.029247910863509752;0.27191867852604823;0.1331444759206799;0.11265646731571625;0.3876543209876543;0.15331491712707185;0.056321839080459776;0.14446952595936796;0.0;0.2230522945570971;0.03896103896103896;0.02652519893899204;0.12398042414355628;0.024600246002460024;0.45249294449670746;0.0;0.09047619047619047;0.005361930294906166;0.0;0.1450381679389313
0.045662100456621;0.19634146341463413;0.032044198895027624;0.9229781771501926;0.3381555153707052;0.25;0.22097378277153562;0.410958904109589;0.241423125794155;0.05824039653035935;0.17696969696969697;0.0;0.09784172661870504;0.18487394957983194;0.3035019455252918;0.26851851851851855;0.17130919220055713;0.2681067344345616;0.024079320113314453;0.06536856745479833;0.2716049382716049;0.25414364640883985;0.26436781609195403;0.07900677200902935;0.19574468085106383;0.064034151547492;0.053128689492325853;0.02652519893899204;0.21207177814029363;0.26322263222632225;0.0;0.1711111111111111;0.073015873015873;0.1394101876675603;0.08008429926238145;0.016793893129770993
0.1780821917808219;0.10609756097560977;0.07624309392265194;0.9229781771501926;0.11030741410488246;0.3698830409356725;0.2946317103620475;0.3616438356164383;0.12833545108005082;0.0;0.14545454545454545;0.053086419753086415;0.02877697841726619;0.13445378151260504;0.04928664072632944;0.54320987654321;0.25348189415041783;0.06607369758576874;0.2393767705382437;0.28789986091794156;0.19876543209876546;0.11049723756906078;0.07241379310344827;0.019187358916478554;0.22269503546099292;0.05869797225186766;0.05785123966942149;0.02652519893899204;0.4127243066884176;0.4747847478474785;1.0;0.2;0.17936507936507937;1.0;0.16754478398314013;0.03969465648854962
0.9939117199391171;0.20121951219512196;0.15469613259668508;0.11168164313222077;0.0922242314647378;0.29239766081871343;0.3420724094881399;0.21232876712328766;0.18170266836086404;0.3618339529120198;0.15636363636363634;0.3197530864197531;0.14100719424460434;0.0976890756302521;0.3086900129701686;0.44958847736625523;0.24651810584958217;0.35069885641677256;0.4050991501416431;0.19749652294853962;0.044444444444444446;0.08701657458563537;0.05747126436781609;0.028216704288939055;0.06524822695035461;0.05869797225186766;0.04132231404958678;0.3275862068965517;0.2365415986949429;0.04059040590405904;0.010348071495766699;0.0;0.04285714285714286;1.0;0.0;0.09465648854961832
0.045662100456621;0.00853658536585366;0.12486187845303869;0.8318356867779203;0.036166365280289325;0.14912280701754382;0.07990012484394508;0.24109589041095889;0.18043202033036848;0.09665427509293681;0.0024242424242424242;0.037037037037037035;0.02877697841726619;0.101890756302521;0.0;0.3034979423868313;0.08356545961002786;0.07369758576874205;0.024079320113314453;0.048678720445062586;0.08271604938271605;0.12154696132596687;0.0034482758620689655;0.10609480812641085;0.27092198581560284;0.03415154749199573;0.025974025974025976;0.02652519893899204;0.08482871125611745;0.03075030750307503;0.04985888993414864;0.0;0.012698412698412698;0.005361930294906166;0.0;0.22900763358778625
0.045662100456621;0.07439024390243903;0.38232044198895027;0.41463414634146334;0.1500904159132007;0.29678362573099415;0.0686641697877653;0.21780821917808219;0.11944091486658195;0.080545229244114;0.0024242424242424242;0.037037037037037035;0.19136690647482016;0.15756302521008403;0.30739299610894943;0.1337448559670782;0.10445682451253482;0.26937738246505716;0.1189801699716714;0.05006954102920723;0.31851851851851853;0.25414364640883985;0.29310344827586204;0.16027088036117385;0.08794326241134752;0.0;0.3896103896103896;0.2082228116710875;0.15008156606851547;0.2841328413284133;0.1599247412982126;0.2588888888888889;0.2;0.13002680965147453;0.42781875658587987;0.0
0.1841704718417047;0.0;0.11823204419889502;0.41463414634146334;0.2857142857142857;0.0;0.0;0.4835616438356164;0.04193138500635324;0.137546468401487;0.003636363636363637;0.3037037037037037;0.5482014388489208;0.16176470588235295;0.04409857328145266;0.1893004115226338;0.40529247910863514;0.0;0.2804532577903683;0.4436717663421418;0.14320987654320988;0.4834254143646409;0.08735632183908046;0.09593679458239278;0.3900709219858156;0.08858057630736393;0.2597402597402597;1.0;0.35073409461663946;0.5166051660516605;0.01599247412982126;0.3377777777777778;0.426984126984127;0.5254691689008042;0.09062170706006321;0.03969465648854962
0.5205479452054794;0.12682926829268293;0.3237569060773481;0.16302952503209242;0.11392405063291138;0.15058479532163743;0.07240948813982523;0.1410958904109589;0.25285895806861497;0.08921933085501857;0.05454545454545454;0.04197530864197531;0.07050359712230216;0.27205882352941174;0.2996108949416343;0.13683127572016462;0.34261838440111425;0.420584498094028;0.28186968838526916;0.08066759388038942;0.11851851851851851;0.16022099447513816;0.3195402298850575;0.16027088036117385;0.25957446808510637;0.08858057630736393;0.06729634002361275;0.02652519893899204;0.05546492659053834;0.2017220172201722;0.6114769520225777;0.021111111111111112;0.2;0.5254691689008042;0.0;0.2717557251908397
0.045662100456621;0.547560975609756;0.027624309392265192;0.33761232349165593;0.8716094032549728;0.15497076023391815;0.17478152309612985;0.21780821917808219;0.24015247776365944;0.023543990086741014;0.31272727272727274;0.060493827160493834;0.13381294964028778;0.032563025210084036;0.0;0.00617283950617284;0.0;0.06353240152477764;0.015580736543909351;0.009735744089012515;0.01728395061728395;0.14502762430939228;0.0;0.04288939051918736;0.11773049645390071;0.03415154749199573;0.025974025974025976;1.0;0.052202283849918436;0.03075030750307503;0.01599247412982126;0.0;0.012698412698412698;0.005361930294906166;0.0;0.22137404580152673
0.5646879756468798;0.00853658536585366;0.05856353591160221;0.3016688061617458;0.036166365280289325;0.25;0.10237203495630462;0.21095890410958903;0.096569250317662;0.05824039653035935;0.0024242424242424242;0.053086419753086415;0.02877697841726619;0.026260504201680673;0.0;0.00617283950617284;0.0;0.06353240152477764;0.0084985835694051;0.009735744089012515;0.05061728395061728;0.05524861878453039;0.10229885057471265;0.034988713318284424;0.11773049645390071;0.05869797225186766;0.025974025974025976;0.02652519893899204;0.03915171288743883;0.041820418204182044;0.01599247412982126;0.0;0.05396825396825397;0.5254691689008042;0.0;0.36183206106870236
