0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
0.048466864490603355;0.014836795252225516;0.17952522255192874;0.1038575667655786;0.03501483679525222;0.7062314540059347;0.26557863501483675;0.024925816023738858;1.0;0.0074183976261127495;0.0;0.0;0.002225519287833825;0.0049455984174085;0.3649851632047478;0.0756676557863501;0.18991097922848663
0.2987736900780379;0.2028985507246377;0.02073578595317724;0.4214046822742475;0.903010033444816;0.3762541806020066;1.0;0.8729096989966555;0.2608695652173913;0.10200668896321065;0.0;0.7892976588628762;0.004682274247491619;0.4013377926421404;0.8795986622073577;0.045707915273132636;0.11371237458193979
0.14718309859154927;0.5;0.7007042253521126;0.0293427230046948;0.10563380281690139;0.11619718309859152;0.09507042253521124;0.4190140845070422;0.08890845070422534;0.01760563380281688;0.0;0.2623239436619718;0.0328638497652582;0.16901408450704225;0.1267605633802817;0.000880281690140825;0.0005868544600938834
1.0;0.0430622009569378;0.0263157894736842;0.0089712918660287;0.14832535885167464;0.24999999999999994;0.0200956937799043;0.0200956937799043;0.09250398724082932;0.014952153110047824;0.0;0.0478468899521531;0.001794258373205725;0.0076555023923444805;0.023444976076555022;0.019936204146730432;0.7894736842105263
0.13304093567251465;0.03898635477582846;0.017868745938921366;0.0;0.013320337881741383;0.12410656270305392;0.0263157894736842;0.13905133203378817;0.017868745938921366;0.9902534113060428;0.7017543859649124;0.10331384015594543;0.3450292397660819;1.0;0.030539311241065615;0.4717348927875244;0.3664717348927876
0.2009873060648801;1.0000000000000002;0.006699576868829325;0.011753643629525133;0.0232722143864598;0.030747531734837803;0.0208039492242595;0.025740479548660076;0.0008462623413258;0.018805829807240233;0.0;0.10507757404795486;0.038787023977433;0.09073812881993416;0.09543958627174426;0.00035260930888575;0.05500705218617773
