combinacao;soma
[13 A] - Assistência x [6 DS] - Desarme;1.5084274362191543
[13 A] - Assistência x [7 FT] - Finalização na Trave;2.443410852713178
[13 A] - Assistência x [2 G] - Gol;2.999415204678362
[7 FT] - Finalização na Trave x [6 DS] - Desarme;3.158477842003854
[6 DS] - Desarme x [2 G] - Gol;3.733033419023136
[7 FT] - Finalização na Trave x [2 G] - Gol;4.077168949771689
