combinacao;soma
[13 A] - Assistência x [7 FT] - Finalização na Trave;0.1404114284147461
[3 PI] - Passe Incompleto x [2 G] - Gol;0.1969696969696969
[7 FT] - Finalização na Trave x [2 G] - Gol;0.7281939436591827
[13 A] - Assistência x [3 PI] - Passe Incompleto;1.1626103441289686
[7 FT] - Finalização na Trave x [3 PI] - Passe Incompleto;1.2880817677605492
[13 A] - Assistência x [2 G] - Gol;1.4147772400524623
