combinacao;soma
[10 FD] - Finalização Defendida x [9 GS] - Gol Sofrido;2.587165674664189
[12 SG] - Saldo de Gols (sem sofrer gol) x [9 GS] - Gol Sofrido;3.781781753016792
[9 GS] - Gol Sofrido x [8 DD] - Defesa Difícil;3.871849208453632
[12 SG] - Saldo de Gols (sem sofrer gol) x [10 FD] - Finalização Defendida;4.502717653046375
[10 FD] - Finalização Defendida x [8 DD] - Defesa Difícil;4.994505130701006
[12 SG] - Saldo de Gols (sem sofrer gol) x [8 DD] - Defesa Difícil;9.038717261853424
