0;1;2;3
0.0;0.0;0.011530398322851151;0.07179487179487178
1.0;0.04642525533890437;0.1761006289308176;0.2205128205128205
0.13220338983050847;0.07799442896935932;0.36477987421383645;1.0
0.0271186440677966;0.4428969359331476;0.01886792452830188;0.1247863247863248
0.2734463276836158;0.09818941504178272;1.0;0.05128205128205128
0.07661016949152541;0.23584029712163415;0.03773584905660377;0.0
0.4457627118644068;1.0;0.0;0.015384615384615384
