0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
0.037037037037037035;0.2757201646090535;0.06584362139917696;0.0;0.5;0.1632373113854595;0.26131687242798357;0.06584362139917695;0.22427983539094645;0.015285126396237499;0.11522633744855966;0.05006858710562414;0.0853909465020576;0.06515775034293551;0.0419753086419753;0.19547325102880656;0.17366255144032922
0.02509090909090908;0.017878787878787866;0.008888888888888878;1.0;0.07045454545454545;0.011688311688311687;0.07393939393939393;0.0;0.055757575757575735;0.02136363636363635;0.009696969696969683;0.15575757575757576;0.2127272727272727;0.1636363636363636;0.0189090909090909;0.04045454545454545;0.09818181818181818
0.033522434244455904;0.1407942238267148;0.08447653429602889;0.022262334536702764;0.0593089221248066;1.0;0.09819494584837543;0.0;0.08935018050541516;0.12876052948255115;0.10740072202166065;0.16787003610108303;0.10830324909747292;0.11335740072202165;0.101985559566787;0.0697954271961492;0.10830324909747292
0.02167060677698975;0.05106382978723404;0.12411347517730495;0.1867612293144208;0.09160756501182032;0.0;0.012608353033884932;0.24113475177304966;0.07249802994483846;0.005253480430785389;0.010469436001350887;1.0000000000000002;0.9385342789598108;0.023640661938534268;0.18321513002364065;0.11347517730496455;0.2765957446808511
1.0;0.0648148148148148;0.7645502645502644;0.011243386243386225;0.02154195011337867;0.02063492063492062;0.05357142857142855;0.0511463844797178;0.01102292768959435;0.0;0.13756613756613756;0.02292768959435625;0.041005291005291;0.009920634920634913;0.7566137566137565;0.0255731922398589;0.0281084656084656
0.0;0.5;0.02446982055464925;0.0570962479608483;0.7960848287112562;0.0;0.7862969004893966;0.0;0.5513866231647635;0.00522022838499184;0.0094616639477977;0.1239804241435563;0.16721044045677;0.045676998368678626;0.0;0.01794453507340946;0.0
0.3259493670886076;0.031118143459915603;0.020965189873417712;0.01835443037974682;0.0569620253164557;0.0;0.016877637130801683;0.03544303797468354;0.0970464135021097;0.015295358649789016;0.016877637130801683;0.5;0.23417721518987344;0.00917721518987341;0.14767932489451477;0.020343580470162742;0.23839662447257384
0.15784832451499117;0.0787037037037037;0.027966742252456527;0.0;0.1560846560846561;0.06084656084656085;0.06746031746031747;0.012345679012345666;0.000330687830687825;0.009826152683295527;0.05423280423280422;0.03218694885361552;0.010582010582010571;0.009406231628453844;0.026984126984126982;0.03483245149911815;1.0
0.037729196050775723;1.0;0.013399153737658667;0.00253878702397742;0.034696755994358244;0.0086976962858486;0.6925246826516219;0.4583921015514809;0.0018134193028410143;0.4118476727785613;0.5599435825105782;0.0239774330042313;0.0086976962858486;0.5909732016925247;0.002115655853314517;0.03479078514339443;0.0
0.08210984230560087;0.5;0.03752039151712887;0.10522022838499186;0.0026508972267536624;0.1101141924959217;0.0;0.0;0.00717781402936378;0.0725938009787928;0.0094616639477977;0.234094616639478;0.01141924959216964;0.06525285481239804;0.0;0.6476345840130507;0.02120717781402936
