;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104
24;5.0;0.0;6.9;0.0;4.8;0.0;11.4;13.0;9.7;21.8;-1.0;11.5;4.0;4.7;4.7;15.3;19.2;16.1;37.4;30.5;14.2;17.4;2.9;10.5;1.1;8.6;1.8;1.7;-3.1;18.2;-3.1;-0.2;12.4;16.0;5.6;3.9;0.0;4.8;0.4;26.9;23.1;4.7;23.0;5.2;2.7;0.0;1.2;0.0;34.6;25.4;4.7;1.7;1.7;3.9;32.9;0.0;1.2;0.0;34.6;25.4;4.7;1.7;1.7;3.9;32.9;69.2;0.0;1.2;0.0;34.6;25.4;4.7;1.7;1.7;3.9;32.9;69.2;69.2;0.0;4.8;0.0;34.6;20.0;4.7;1.7;1.7;3.9;31.7;62.6;62.6;62.6;0.0;1.2;0.0;31.2;18.5;4.7;15.9;1.8;1.0;29.6;69.2;69.2;69.2;62.6
25;-2.0;-2.0;68.5;-0.1;0.1;0.1;14.6;4.9;4.9;0.0;-2.0;22.1;22.1;0.1;4.9;6.4;10.0;10.0;5.4;16.0;14.3;3.9;2.0;2.0;14.4;7.9;5.0;5.5;9.8;3.3;3.3;8.7;8.2;5.8;3.3;10.0;-2.0;68.5;68.5;0.1;4.9;22.1;10.0;2.0;3.3;-2.0;0.0;0.0;6.8;2.3;0.0;6.7;9.1;3.3;0.0;6.6;6.7;6.7;11.7;27.8;7.7;6.7;9.7;10.0;6.7;3.1;3.2;3.3;3.3;5.1;11.8;3.8;3.3;5.5;3.3;3.3;10.2;10.0;-2.0;50.0;50.0;0.1;4.9;11.2;3.3;2.0;3.3;50.0;0.0;10.0;3.3;-2.0;68.5;68.5;0.1;4.9;21.8;8.3;2.0;5.1;68.5;0.0;7.7;2.2;50.0
26;11.3;-4.5;6.2;-4.5;11.1;-4.5;-4.5;8.8;-4.5;0.2;0.6;20.8;12.4;0.0;0.0;-4.5;5.1;-4.5;0.2;55.9;0.0;-4.5;14.7;-4.5;0.0;4.5;0.0;4.5;-4.5;5.1;-4.5;0.2;55.9;0.0;79.8;4.5;-4.5;5.1;-4.5;0.2;55.9;0.0;79.8;4.5;79.8;-2.6;7.0;8.5;0.2;5.1;14.9;0.0;11.3;0.0;0.0;7.3;18.9;14.9;9.9;0.0;19.6;0.0;11.3;0.0;0.0;0.0;0.8;13.8;8.6;3.6;18.1;3.4;8.4;7.9;8.4;8.4;14.7;3.4;-4.5;6.0;-4.5;0.2;35.8;0.0;41.4;4.5;41.4;41.4;1.9;4.7;3.4;-4.5;5.1;-4.5;0.2;55.9;0.0;79.8;4.5;79.8;79.8;0.0;0.0;8.4;41.4
27;4.0;3.1;2.2;4.0;67.6;2.2;5.0;1.0;14.8;1.0;4.0;67.6;2.2;67.6;1.0;0.0;0.0;4.5;0.0;10.2;0.0;7.9;6.6;30.3;6.6;30.3;6.6;10.2;0.0;0.0;4.5;0.0;8.7;0.0;0.0;19.6;4.0;16.4;19.1;16.4;1.0;16.4;9.0;23.5;3.4;2.4;2.4;12.3;2.4;17.7;2.4;6.2;20.4;16.1;13.0;4.0;0.0;8.8;0.0;1.0;0.0;-2.2;6.6;6.6;-4.2;2.4;2.4;2.4;4.6;2.4;3.4;2.4;2.4;9.0;16.7;0.9;2.4;2.4;4.0;54.4;2.2;54.4;1.0;54.4;0.0;23.5;0.0;15.6;2.4;0.0;2.4;4.0;67.6;2.2;67.6;1.0;67.6;0.0;6.6;0.0;16.4;2.4;0.0;2.4;54.4
28;18.5;1.3;16.1;14.9;9.9;7.7;4.9;20.4;15.0;10.4;2.7;26.7;2.6;5.9;5.9;13.0;15.9;21.5;30.5;11.2;17.2;1.5;8.2;9.6;1.0;5.8;6.2;1.2;1.7;9.6;9.7;7.2;14.5;25.6;12.3;19.3;11.5;11.8;9.1;24.1;12.5;5.9;2.1;1.0;4.3;1.3;7.0;1.3;27.5;12.5;5.9;1.2;1.2;1.4;32.1;1.3;7.0;1.3;27.5;12.5;5.9;1.2;1.2;1.4;32.1;60.2;1.3;9.6;10.9;2.6;2.6;5.9;28.8;3.8;17.8;0.0;2.6;2.6;1.3;7.0;1.3;27.5;12.5;5.9;2.6;1.8;1.4;32.1;57.5;57.5;2.6;8.6;7.0;9.6;27.5;12.5;5.9;10.9;1.8;1.4;29.7;57.2;57.2;2.6;54.4
29;3.4;3.2;2.1;0.1;9.7;8.6;0.2;11.6;-1.8;1.9;8.2;10.5;7.3;0.0;0.0;-0.3;19.9;11.2;33.7;20.8;7.8;-0.3;3.7;4.5;0.0;0.0;7.8;0.0;-1.0;5.0;3.0;5.8;18.1;0.4;0.2;3.0;11.9;21.9;10.5;2.4;0.3;0.0;13.4;0.0;12.7;19.9;11.7;11.7;7.9;7.9;0.0;32.7;8.8;19.2;20.2;-0.3;3.7;0.0;31.0;2.7;0.0;0.0;0.0;-0.7;17.9;12.5;-0.3;3.7;0.0;31.0;2.7;0.0;0.0;0.0;-0.7;17.9;12.5;0.0;-0.3;3.7;0.0;31.0;2.7;0.0;0.0;0.0;-0.7;17.9;12.5;0.0;69.4;-0.3;3.7;0.0;31.0;2.7;0.0;0.0;0.0;-0.7;17.9;12.5;0.0;69.4;69.4
30;0.0;0.0;0.0;2.0;0.0;9.5;0.0;91.8;0.0;0.0;5.9;2.5;11.4;0.0;2.5;0.0;91.8;0.0;0.0;91.8;2.5;0.0;91.8;0.0;0.0;91.8;2.5;91.8;12.7;12.0;12.0;24.1;12.0;32.9;12.0;12.0;2.7;32.9;7.5;0.0;32.9;2.5;32.9;32.9;19.0;33.4;25.4;39.5;25.7;25.4;30.3;25.4;25.4;39.5;42.1;3.4;0.0;13.4;8.7;0.0;21.2;0.0;0.0;12.0;7.9;25.4;28.8;25.4;39.9;41.8;25.4;44.3;25.4;25.4;50.4;36.5;25.4;25.4;0.0;73.7;0.0;0.0;73.7;2.5;73.7;73.7;18.5;27.4;27.5;0.0;28.8;0.0;77.5;0.0;0.0;77.5;2.5;77.5;77.5;12.0;32.9;27.5;0.0;31.3;73.7
31;11.8;0.3;-4.1;9.3;3.7;1.4;15.0;3.2;1.4;0.0;9.3;1.6;1.4;0.0;0.0;8.1;11.2;0.3;16.2;18.3;9.2;10.6;5.0;4.5;9.6;15.2;6.3;12.2;8.1;11.4;-7.8;15.4;16.8;13.2;8.1;3.3;8.1;5.8;-6.4;0.0;0.0;14.0;8.1;2.9;0.0;14.4;4.7;-6.8;16.2;21.1;-3.0;9.5;4.7;9.5;1.0;8.1;5.3;-6.4;5.6;2.0;5.6;8.1;6.9;0.0;0.0;8.2;8.1;5.8;-6.4;0.0;0.0;14.0;8.1;2.9;0.0;57.0;1.0;0.0;8.1;5.8;-6.4;0.0;0.0;14.0;8.1;2.9;0.0;57.0;1.0;0.0;57.0;8.1;5.8;-6.4;0.0;0.0;11.0;8.1;2.9;0.0;48.8;1.0;0.0;48.8;48.8
32;6.1;22.0;3.8;11.2;0.0;30.6;11.7;3.0;7.7;0.0;11.7;4.0;7.7;0.0;1.7;21.1;0.6;17.6;26.9;16.7;8.9;20.8;11.5;10.8;9.6;9.6;9.6;9.9;4.0;10.0;38.9;23.1;0.6;24.1;38.0;20.3;4.5;1.1;12.7;0.0;0.0;0.0;6.6;11.0;1.8;4.0;1.9;1.2;0.0;0.0;3.3;16.1;16.0;0.0;0.0;4.0;1.9;1.2;0.0;6.2;3.3;0.3;9.6;0.0;0.0;27.3;4.0;1.9;1.2;0.0;6.2;3.3;0.3;9.6;0.0;0.0;27.3;77.1;4.0;1.9;1.2;0.0;6.2;3.3;0.3;9.6;0.0;0.0;27.3;77.1;77.1;4.0;1.9;1.2;0.0;6.2;3.3;0.3;9.6;0.0;0.0;27.3;77.1;77.1;77.1
33;3.6;3.6;60.7;1.8;0.8;0.8;3.6;60.7;60.7;0.8;0.0;40.8;40.8;0.8;40.8;2.6;6.0;6.0;3.2;6.0;2.4;2.2;7.3;7.3;12.6;7.3;5.1;7.3;2.6;2.6;2.6;7.8;2.6;3.6;2.6;4.8;-3.4;16.7;16.7;0.8;16.7;9.3;3.5;8.0;7.2;11.3;7.0;7.0;19.0;7.0;10.3;7.0;9.2;13.6;18.0;5.0;0.0;0.0;2.5;0.0;3.3;0.0;27.4;6.8;16.3;7.0;5.2;0.0;0.0;3.3;0.0;6.7;6.0;2.2;13.6;6.7;7.0;0.0;3.6;35.9;35.9;0.8;35.9;26.9;6.0;5.1;2.6;13.3;7.0;0.0;0.0;3.6;60.7;60.7;0.8;60.7;38.0;6.0;7.3;2.6;16.7;7.0;0.0;0.0;34.6
34;-0.9;0.2;-1.3;8.5;1.4;0.3;13.0;16.2;4.8;0.0;3.8;1.9;-5.0;0.3;4.8;0.3;8.5;0.2;4.1;16.6;12.6;15.8;7.5;22.9;28.8;23.4;15.2;18.9;0.3;3.7;-7.7;2.9;0.3;2.3;0.3;18.8;14.3;8.9;0.0;0.0;0.0;0.0;9.4;15.2;0.0;0.3;-1.2;-12.7;0.3;4.8;35.1;0.3;5.6;0.0;0.0;0.3;-1.2;-12.7;0.3;4.8;35.1;0.3;5.6;0.0;0.0;85.1;0.3;-1.2;-7.7;0.3;4.8;35.1;0.3;5.6;0.0;0.0;0.0;0.0;0.3;-1.2;-12.7;0.3;4.8;35.1;0.3;5.6;0.0;0.0;85.1;85.1;0.0;0.3;-1.2;-8.1;0.3;4.8;33.5;0.3;5.6;0.0;0.0;74.0;74.0;0.0;74.0
35;-2.2;6.0;1.7;10.1;0.9;23.2;-0.7;0.0;0.2;0.9;-1.2;11.8;0.8;0.9;7.9;0.9;2.9;6.4;12.9;5.1;4.0;4.9;6.3;14.8;22.4;16.4;19.9;14.0;-1.0;0.1;3.1;0.9;1.2;11.8;2.3;7.5;1.2;0.6;10.6;0.0;0.0;0.0;20.4;26.6;1.2;-2.2;-2.2;3.6;0.9;22.6;11.8;2.8;6.3;0.7;0.0;10.9;6.9;21.0;15.8;10.0;10.0;13.7;6.3;5.8;6.3;6.3;0.8;4.0;7.9;7.8;0.0;0.0;2.3;15.2;0.7;2.9;0.0;14.0;-2.2;-2.2;3.6;0.9;22.6;11.8;2.8;6.3;0.7;0.0;60.3;6.3;0.0;-2.2;-2.2;3.6;0.9;22.6;11.8;2.8;6.3;0.7;0.0;60.3;6.3;0.0;60.3
